,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao
5050,22.3,-99.0,1849.5,9,0.0,6.2,-99.0,-99.0
5051,18.4,14.3,1805.4,9,0.0,5.1,51.0,1021.2
5052,19.1,13.4,1708.7,9,0.0,5.3,67.0,-99.0
5053,16.9,17.9,267.3,5,0.0,4.7,76.0,1035.3
5054,10.8,18.2,791.6,6,0.0,3.0,74.0,1035.8
5055,7.2,17.8,-99.0,3,0.0,2.0,84.0,1035.3
5056,6.1,17.8,-99.0,2,0.0,1.7,83.0,1036.0
5057,11.2,17.0,673.0,3,0.0,3.1,94.0,1036.3
5058,9.4,18.5,1929.6,5,0.0,2.6,78.0,-99.0
5059,-99.0,18.2,-99.0,0,0.0,-99.0,86.0,1036.3
5060,10.8,18.0,1310.3,2,0.0,3.0,79.0,1035.9
5061,20.5,19.5,-99.0,1,0.0,5.7,59.0,1028.6
5062,14.4,14.7,1855.3,9,0.0,4.0,48.0,-99.0
5063,10.1,20.7,2049.9,6,0.0,2.8,61.0,-99.0
5064,24.5,19.6,-99.0,9,0.0,6.8,63.0,1028.7
5065,-99.0,11.2,1756.6,0,0.0,-99.0,43.0,-99.0
5066,25.6,15.0,1817.7,9,0.0,7.1,55.0,-99.0
5067,3.6,12.8,1207.2,0,0.0,1.0,67.0,-99.0
5068,15.8,15.7,-99.0,9,0.0,4.4,46.0,-99.0
5069,21.6,14.7,2062.0,9,0.0,6.0,51.0,-99.0
5070,10.8,13.1,-99.0,1,0.0,3.0,51.0,-99.0
5071,18.0,15.9,1897.9,9,0.0,5.0,48.0,-99.0
5072,10.8,9.9,-99.0,9,0.0,3.0,51.0,-99.0
5073,20.2,11.0,-99.0,1,-99.0,5.6,54.0,-99.0
5074,-99.0,10.4,-99.0,0,-99.0,-99.0,54.0,-99.0
5075,20.5,10.4,-99.0,9,0.0,5.7,53.0,-99.0
5076,-99.0,3.3,-99.0,0,-99.0,-99.0,97.0,-99.0
5077,11.2,11.5,-99.0,2,0.0,3.1,-99.0,-99.0
5078,11.2,8.7,-99.0,1,0.0,3.1,58.0,-99.0
5079,9.4,7.9,-99.0,9,0.0,2.6,58.0,-99.0
5080,14.4,8.0,-99.0,8,-99.0,4.0,67.0,-99.0
5081,9.4,15.3,1753.0,8,0.0,2.6,50.0,-99.0
5082,16.2,15.7,1883.9,1,0.0,4.5,60.0,-99.0
5083,44.6,6.5,2120.4,1,0.3,12.4,81.0,-99.0
5084,-99.0,12.2,-99.0,0,0.0,-99.0,62.0,1023.4
5085,31.3,15.9,1976.3,8,0.0,8.7,45.0,1018.2
5086,-99.0,8.5,-99.0,0,-99.0,-99.0,55.0,-99.0
5087,22.0,12.4,1863.6,9,0.0,6.1,60.0,1019.1
5088,40.7,13.9,1895.5,1,0.0,11.3,56.0,1019.7
5089,23.0,7.8,1811.5,1,0.0,6.4,60.0,-99.0
5090,22.3,12.8,1925.2,1,0.0,6.2,54.0,1018.9
5091,-99.0,-99.0,1868.8,1,0.0,-99.0,-99.0,-99.0
5092,11.9,13.1,1778.8,2,0.0,3.3,47.0,-99.0
5093,19.4,9.6,1670.5,9,0.0,5.4,50.0,1020.6
5094,19.8,1.6,1714.0,8,0.0,5.5,82.0,-99.0
5095,18.0,12.0,1827.3,2,0.0,5.0,39.0,1019.8
5096,24.5,15.0,1813.5,8,0.0,6.8,52.0,-99.0
5097,16.6,14.2,0.0,8,0.0,4.6,-99.0,-99.0
5098,14.0,10.4,1667.5,7,0.0,3.9,41.0,1019.6
5099,6.8,10.8,-99.0,5,0.0,1.9,36.0,-99.0
5100,22.7,13.9,1800.6,1,0.0,6.3,50.0,1021.5
5101,16.2,13.9,1808.4,8,0.0,4.5,48.0,-99.0
5102,16.6,12.9,1877.6,1,-99.0,4.6,53.0,-99.0
5103,38.9,13.0,-99.0,1,0.0,10.8,63.0,1022.6
5104,18.0,13.6,1794.1,9,0.0,5.0,43.0,-99.0
5105,17.3,-99.0,1889.4,9,0.0,4.8,52.0,-99.0
5106,23.0,13.1,2028.4,9,0.0,6.4,58.0,-99.0
5107,28.1,13.2,1906.1,8,0.0,7.8,56.0,-99.0
5108,27.4,14.9,1878.8,1,0.0,7.6,52.0,-99.0
5109,2.2,13.6,767.2,6,0.0,0.6,99.0,-99.0
5110,27.7,8.5,-99.0,9,0.0,7.7,76.0,-99.0
5111,13.3,14.3,732.7,3,0.4,3.7,99.0,-99.0
5112,5.8,15.8,957.7,6,0.0,1.6,68.0,-99.0
5113,32.4,12.9,1885.6,1,0.0,9.0,55.0,-99.0
5114,-99.0,13.2,-99.0,0,0.0,-99.0,56.0,-99.0
5115,24.5,14.1,1794.7,1,0.0,6.8,55.0,-99.0
5116,20.5,11.9,1195.3,9,0.0,5.7,60.0,1022.1
5117,18.4,13.2,1842.1,1,-99.0,5.1,54.0,-99.0
5118,18.0,5.4,-99.0,9,-99.0,5.0,68.0,-99.0
5119,6.1,12.8,-99.0,1,0.0,1.7,56.0,-99.0
5120,-99.0,11.1,-99.0,0,0.0,-99.0,71.0,-99.0
5121,4.7,12.4,-99.0,8,0.0,1.3,60.0,-99.0
5122,15.1,12.9,-99.0,8,0.0,4.2,62.0,-99.0
5123,12.2,12.6,-99.0,8,0.0,3.4,60.0,-99.0
5124,4.7,13.1,-99.0,6,0.0,1.3,63.0,-99.0
5125,7.6,12.4,-99.0,8,-99.0,2.1,62.0,-99.0
5126,16.6,11.4,-99.0,2,-99.0,4.6,56.0,-99.0
5127,25.6,13.4,1908.1,9,-99.0,7.1,-99.0,-99.0
5128,9.4,11.4,-99.0,9,0.0,2.6,50.0,-99.0
5129,29.5,14.6,-99.0,8,0.0,8.2,49.0,-99.0
5130,22.7,15.9,2042.6,9,0.0,6.3,48.0,1019.6
5131,6.8,13.6,-99.0,8,0.0,1.9,77.0,1021.2
5132,21.2,14.2,-99.0,8,-99.0,5.9,75.0,1022.4
5133,9.7,14.9,0.0,9,0.0,2.7,99.0,-99.0
5134,6.5,7.6,3.9,3,-99.0,1.8,87.0,1019.6
5135,9.7,6.0,-99.0,8,0.0,2.7,88.0,1021.3
5136,9.4,12.3,0.0,8,0.0,2.6,79.0,1022.3
5137,-99.0,12.2,-99.0,0,0.0,-99.0,79.0,-99.0
5138,15.1,18.0,0.2,4,0.0,4.2,76.0,-99.0
5139,10.8,15.7,-99.0,3,0.2,3.0,94.0,1030.2
5140,-99.0,13.8,0.0,0,0.7,-99.0,94.0,-99.0
5141,-99.0,14.1,0.0,0,0.1,-99.0,93.0,-99.0
5142,-99.0,6.0,1.5,0,0.1,-99.0,100.0,-99.0
5143,33.8,9.3,0.0,5,0.0,9.4,97.0,-99.0
5144,35.3,6.4,-99.0,2,0.9,9.8,100.0,-99.0
5145,-99.0,4.8,-99.0,0,0.6,-99.0,100.0,-99.0
5146,-99.0,11.6,83.4,0,2.2,-99.0,50.0,-99.0
5147,4.0,13.2,-99.0,8,0.0,1.1,79.0,-99.0
5148,10.8,17.4,-99.0,5,0.0,3.0,80.0,-99.0
5149,-99.0,7.8,-99.0,0,0.0,-99.0,80.0,-99.0
5150,36.4,10.4,-99.0,2,0.1,10.1,100.0,-99.0
5151,7.2,10.7,0.0,4,0.3,2.0,99.0,-99.0
5152,-99.0,13.0,0.0,0,0.0,-99.0,73.0,-99.0
5153,2.9,18.2,-99.0,1,0.0,0.8,60.0,1028.4
5154,5.8,13.7,-99.0,4,0.0,1.6,76.0,-99.0
5155,6.1,15.6,-99.0,3,0.0,1.7,79.0,1029.1
5156,19.8,5.8,0.0,8,0.0,5.5,100.0,1018.1
5157,4.3,8.8,3.0,5,-99.0,1.2,90.0,1021.0
5158,4.0,17.2,-99.0,2,0.0,1.1,67.0,1029.1
5159,3.6,8.7,0.0,6,0.0,1.0,76.0,-99.0
5160,11.5,8.3,-99.0,7,0.0,3.2,89.0,-99.0
5161,-99.0,-99.0,0.0,0,-99.0,-99.0,88.0,-99.0
5162,2.2,12.8,0.0,3,0.0,0.6,99.0,-99.0
5163,2.5,10.2,0.0,4,-99.0,0.7,89.0,-99.0
5164,4.3,9.4,0.0,7,-99.0,1.2,65.0,1018.6
5165,4.3,6.6,-99.0,7,-99.0,1.2,89.0,-99.0
5166,5.4,9.0,0.0,4,0.0,1.5,91.0,-99.0
5167,3.2,8.3,0.4,0,0.0,0.9,84.0,-99.0
5168,10.4,16.0,6.0,5,0.2,2.9,80.0,-99.0
5169,17.3,5.0,-99.0,7,0.0,4.8,89.0,-99.0
5170,16.9,16.4,0.0,3,0.0,4.7,80.0,-99.0
5171,7.9,8.4,-99.0,8,0.2,2.2,91.0,-99.0
5172,0.4,5.9,0.0,6,0.0,0.1,79.0,-99.0
5173,2.9,9.2,0.2,8,-99.0,0.8,94.0,-99.0
5174,3.6,9.1,0.0,0,0.9,1.0,85.0,-99.0
5175,22.7,12.8,0.2,8,0.0,6.3,81.0,1022.0
5176,40.3,3.5,0.0,8,0.0,11.2,88.0,-99.0
5177,3.6,7.5,0.0,6,0.0,1.0,82.0,-99.0
5178,-99.0,4.1,-99.0,0,0.0,-99.0,99.0,-99.0
5179,2.2,9.6,0.0,6,0.0,0.6,58.0,-99.0
5180,4.0,15.8,0.7,4,0.0,1.1,90.0,-99.0
5181,5.0,10.4,4.8,6,0.0,1.4,89.0,-99.0
5182,12.2,7.9,-99.0,7,0.0,3.4,62.0,-99.0
5183,26.3,-99.0,-99.0,8,0.0,7.3,-99.0,1022.5
5184,11.5,11.5,0.0,8,0.0,3.2,93.0,-99.0
5185,0.0,8.0,0.0,7,0.0,0.0,-99.0,-99.0
5186,0.4,7.9,0.5,2,0.0,0.1,96.0,-99.0
5187,4.0,11.7,0.0,8,0.4,1.1,85.0,-99.0
5188,11.2,9.5,0.0,7,0.0,3.1,94.0,-99.0
5189,16.9,8.0,0.0,8,0.1,4.7,-99.0,-99.0
5190,7.6,10.1,0.4,8,0.2,2.1,98.0,-99.0
5191,2.2,14.1,0.0,5,0.0,0.6,91.0,-99.0
5192,3.2,-99.0,28.1,8,0.0,0.9,-99.0,-99.0
5193,5.4,10.4,0.0,8,0.0,1.5,97.0,1021.4
5194,7.2,16.7,0.0,4,0.0,2.0,83.0,1036.9
5195,12.2,17.7,0.0,4,0.0,3.4,76.0,1037.2
5196,5.8,13.7,-99.0,5,0.0,1.6,91.0,1036.4
5197,5.0,-99.0,-99.0,8,0.0,1.4,84.0,-99.0
5198,6.5,15.9,-99.0,2,0.0,1.8,85.0,1037.1
5199,8.3,16.2,0.0,3,0.0,2.3,86.0,1037.5
5200,9.7,15.2,0.0,3,0.0,2.7,80.0,-99.0
5201,-99.0,16.2,-99.0,0,0.0,-99.0,87.0,1037.1
5202,11.5,-99.0,0.0,3,0.0,3.2,-99.0,-99.0
5203,28.1,17.7,-99.0,2,0.3,7.8,76.0,1029.4
5204,5.4,18.4,0.0,1,0.0,1.5,62.0,-99.0
5205,11.9,17.4,-99.0,2,0.0,3.3,76.0,1029.5
5206,11.9,13.5,0.0,8,0.0,3.3,78.0,-99.0
5207,6.1,8.6,0.0,5,0.1,1.7,99.0,-99.0
5208,7.2,13.6,-99.0,8,0.0,2.0,79.0,-99.0
5209,6.5,12.4,2.4,8,0.0,1.8,82.0,-99.0
5210,5.4,8.2,-99.0,6,0.0,1.5,79.0,-99.0
5211,7.2,7.6,-99.0,6,-99.0,2.0,81.0,-99.0
5212,-99.0,7.5,-99.0,0,-99.0,-99.0,82.0,-99.0
5213,-99.0,3.3,-99.0,0,-99.0,-99.0,100.0,-99.0
5214,12.2,4.7,-99.0,8,-99.0,3.4,99.0,-99.0
5215,48.2,7.1,0.3,9,0.4,13.4,100.0,-99.0
5216,-99.0,4.7,-99.0,0,-99.0,-99.0,86.0,-99.0
5217,16.6,9.4,0.0,8,0.0,4.6,100.0,1020.4
5218,16.9,5.2,0.0,8,0.0,4.7,79.0,-99.0
5219,-99.0,-99.0,0.0,7,0.0,-99.0,-99.0,-99.0
5220,3.6,7.1,0.0,6,0.0,1.0,77.0,1018.2
5221,47.2,0.6,0.0,8,0.0,13.1,100.0,-99.0
5222,4.0,8.8,0.0,7,0.0,1.1,-99.0,-99.0
5223,27.0,5.8,-99.0,7,0.0,7.5,75.0,-99.0
5224,10.8,11.8,0.0,8,0.0,3.0,79.0,1022.3
5225,8.3,9.7,0.0,7,0.0,2.3,86.0,-99.0
5226,3.2,10.1,0.0,7,-99.0,0.9,89.0,-99.0
5227,21.6,9.7,0.0,8,0.0,6.0,81.0,-99.0
5228,14.8,-99.0,0.0,7,0.0,4.1,85.0,-99.0
5229,15.5,10.7,0.0,8,0.0,4.3,91.0,-99.0
5230,4.0,11.7,0.0,4,0.1,1.1,99.0,-99.0
5231,11.9,13.6,0.0,2,0.1,3.3,99.0,-99.0
5232,15.8,16.0,0.0,7,0.0,4.4,68.0,-99.0
5233,-99.0,9.3,-99.0,0,0.0,-99.0,93.0,-99.0
5234,15.5,10.4,0.0,8,-99.0,4.3,89.0,-99.0
5235,25.6,3.2,-99.0,8,-99.0,7.1,93.0,-99.0
5236,5.8,5.2,-99.0,3,-99.0,1.6,94.0,-99.0
5237,12.6,10.8,0.0,8,-99.0,3.5,-99.0,-99.0
5238,7.2,12.2,-99.0,6,0.0,2.0,75.0,1018.6
5239,28.8,13.7,-99.0,8,-99.0,8.0,79.0,1019.4
5240,9.7,14.4,0.0,9,0.0,2.7,99.0,-99.0
5241,11.5,6.6,3.8,2,-99.0,3.2,76.0,1018.2
5242,14.8,4.2,-99.0,7,0.0,4.1,94.0,1019.4
5243,19.4,11.6,0.0,9,0.9,5.4,87.0,1019.2
5244,-99.0,11.2,-99.0,0,0.0,-99.0,80.0,-99.0
5245,15.5,18.6,0.3,3,0.0,4.3,76.0,-99.0
5246,11.2,15.5,-99.0,1,0.0,3.1,94.0,1028.9
5247,-99.0,13.6,0.0,0,0.0,-99.0,95.0,-99.0
5248,-99.0,15.8,0.0,0,0.0,-99.0,86.0,-99.0
5249,-99.0,5.9,1.1,0,0.1,-99.0,100.0,-99.0
5250,34.6,9.1,0.0,4,0.0,9.6,89.0,-99.0
5251,40.0,5.7,-99.0,2,0.2,11.1,100.0,-99.0
5252,-99.0,3.5,-99.0,0,0.0,-99.0,100.0,-99.0
5253,-99.0,11.3,75.1,0,0.0,-99.0,49.0,-99.0
5254,4.0,12.2,-99.0,7,0.0,1.1,87.0,-99.0
5255,29.2,17.6,-99.0,2,0.0,8.1,74.0,-99.0
5256,-99.0,5.8,-99.0,0,0.0,-99.0,91.0,-99.0
5257,34.2,10.3,-99.0,2,0.1,9.5,100.0,-99.0
5258,4.7,10.8,0.0,3,0.2,1.3,99.0,-99.0
5259,-99.0,12.5,0.0,0,0.0,-99.0,73.0,-99.0
5260,0.4,17.7,-99.0,1,0.0,0.1,70.0,1027.1
5261,7.9,13.1,-99.0,2,0.0,2.2,77.0,-99.0
5262,11.5,15.7,-99.0,6,0.0,3.2,81.0,1027.4
5263,13.7,5.8,0.5,8,0.0,3.8,100.0,1015.4
5264,1.8,6.7,3.0,5,-99.0,0.5,93.0,1020.0
5265,4.3,16.9,-99.0,1,0.0,1.2,70.0,1027.8
5266,7.6,10.3,0.0,4,0.0,2.1,96.0,-99.0
5267,18.0,8.0,-99.0,8,0.2,5.0,92.0,-99.0
5268,-99.0,-99.0,0.0,0,-99.0,-99.0,96.0,-99.0
5269,1.4,12.6,0.0,6,0.0,0.4,99.0,-99.0
5270,2.9,6.5,0.0,5,-99.0,0.8,95.0,-99.0
5271,12.6,7.0,0.0,9,-99.0,3.5,71.0,1018.2
5272,9.0,5.7,-99.0,1,-99.0,2.5,76.0,-99.0
5273,10.4,8.1,0.0,8,0.0,2.9,81.0,-99.0
5274,5.8,6.3,0.0,0,0.0,1.6,93.0,-99.0
5275,2.9,16.0,0.5,7,0.1,0.8,79.0,-99.0
5276,6.5,3.0,-99.0,8,0.0,1.8,84.0,-99.0
5277,12.6,16.2,0.0,3,0.0,3.5,83.0,-99.0
5278,5.0,6.6,-99.0,8,0.0,1.4,89.0,-99.0
5279,18.7,4.1,0.0,9,0.0,5.2,77.0,-99.0
5280,0.0,7.8,0.0,2,0.0,0.0,90.0,-99.0
5281,23.8,11.4,2.5,9,1.5,6.6,91.0,1019.2
5282,26.6,2.5,0.0,8,0.0,7.4,98.0,-99.0
5283,4.0,6.3,0.0,9,0.0,1.1,91.0,-99.0
5284,-99.0,3.9,-99.0,0,0.0,-99.0,99.0,-99.0
5285,26.6,9.1,0.0,1,0.0,7.4,58.0,-99.0
5286,6.5,15.8,0.2,7,0.0,1.8,80.0,-99.0
5287,4.7,9.3,53.8,5,0.0,1.3,93.0,-99.0
5288,11.5,6.8,-99.0,8,0.0,3.2,72.0,-99.0
5289,39.2,-99.0,-99.0,9,0.7,10.9,-99.0,1019.3
5290,7.6,10.5,0.0,1,0.0,2.1,88.0,-99.0
5291,2.5,7.9,0.0,8,0.0,0.7,-99.0,-99.0
5292,5.8,8.7,0.1,7,0.0,1.6,96.0,-99.0
5293,13.0,11.0,0.0,9,0.0,3.6,82.0,-99.0
5294,4.7,10.2,0.0,9,0.6,1.3,100.0,-99.0
5295,18.7,7.4,0.0,9,0.1,5.2,-99.0,-99.0
5296,9.4,9.9,2.5,8,0.0,2.6,93.0,-99.0
5297,1.4,12.0,0.0,3,0.0,0.4,95.0,-99.0
5298,8.3,-99.0,23.1,0,0.3,2.3,-99.0,-99.0
5299,14.4,10.1,0.0,9,0.3,4.0,98.0,1018.7
5300,6.8,15.9,0.0,6,0.1,1.9,94.0,1035.0
5301,15.5,16.7,0.0,4,0.0,4.3,88.0,1035.5
5302,5.8,13.4,-99.0,4,0.0,1.6,94.0,1035.0
5303,7.9,-99.0,-99.0,9,0.0,2.2,92.0,-99.0
5304,9.4,15.2,-99.0,1,0.0,2.6,87.0,1035.6
5305,9.0,15.8,0.1,2,0.0,2.5,90.0,1035.9
5306,1.8,14.0,0.0,1,0.0,0.5,91.0,-99.0
5307,-99.0,14.5,-99.0,0,0.0,-99.0,94.0,1035.9
5308,6.1,-99.0,0.0,3,0.0,1.7,-99.0,-99.0
5309,20.5,18.0,-99.0,1,0.0,5.7,69.0,1027.9
5310,4.0,17.8,0.0,1,0.0,1.1,69.0,-99.0
5311,20.9,17.6,-99.0,0,0.0,5.8,77.0,1027.8
5312,21.2,12.4,0.0,9,0.7,5.9,87.0,-99.0
5313,1.8,7.4,0.0,2,0.1,0.5,99.0,-99.0
5314,5.0,12.5,-99.0,8,0.0,1.4,87.0,-99.0
5315,8.3,11.6,0.0,9,1.1,2.3,92.0,-99.0
5316,4.0,5.2,-99.0,5,0.0,1.1,98.0,-99.0
5317,7.6,5.9,-99.0,7,-99.0,2.1,92.0,-99.0
5318,-99.0,6.5,-99.0,0,-99.0,-99.0,82.0,-99.0
5319,-99.0,2.4,-99.0,0,-99.0,-99.0,100.0,-99.0
5320,19.4,4.0,-99.0,8,-99.0,5.4,94.0,-99.0
5321,65.9,6.6,0.0,9,0.5,18.3,100.0,-99.0
5322,-99.0,4.0,-99.0,0,-99.0,-99.0,83.0,-99.0
5323,23.8,9.3,0.0,8,0.0,6.6,100.0,1017.3
5324,16.2,4.2,0.0,9,0.0,4.5,86.0,-99.0
5325,-99.0,-99.0,0.0,7,0.0,-99.0,-99.0,-99.0
5326,3.2,5.0,0.0,8,0.0,0.9,68.0,1017.1
5327,37.1,0.0,0.0,8,0.0,10.3,100.0,-99.0
5328,4.0,8.5,0.0,7,0.1,1.1,-99.0,-99.0
5329,25.6,4.2,-99.0,8,0.0,7.1,65.0,-99.0
5330,18.0,11.0,0.0,9,1.0,5.0,89.0,1019.3
5331,7.6,9.7,0.0,7,0.1,2.1,90.0,-99.0
5332,10.4,9.6,0.0,8,-99.0,2.9,99.0,-99.0
5333,22.0,9.5,0.0,8,0.0,6.1,84.0,-99.0
5334,13.7,-99.0,0.0,7,0.6,3.8,92.0,-99.0
5335,14.8,9.3,0.0,8,0.0,4.1,93.0,-99.0
5336,7.9,11.8,0.0,5,0.1,2.2,99.0,-99.0
5337,14.0,13.6,0.0,3,0.1,3.9,99.0,-99.0
5338,2.5,14.2,0.8,4,0.0,0.7,67.0,-99.0
5339,-99.0,9.3,-99.0,0,0.0,-99.0,95.0,-99.0
5340,15.1,9.8,0.1,8,-99.0,4.2,91.0,-99.0
5341,22.7,1.4,-99.0,1,-99.0,6.3,95.0,-99.0
5342,3.6,6.7,-99.0,3,-99.0,1.0,95.0,-99.0
5343,18.7,10.0,0.0,8,-99.0,5.2,-99.0,-99.0
5344,18.7,16.0,-99.0,8,0.0,5.2,40.0,1017.3
5345,20.5,15.9,-99.0,9,0.0,5.7,44.0,1017.6
5346,33.5,15.1,-99.0,9,-99.0,9.3,48.0,1019.9
5347,21.2,13.2,-99.0,8,0.0,5.9,47.0,1018.9
5348,9.7,15.3,449.1,9,1.0,2.7,99.0,-99.0
5349,2.9,9.5,317.9,5,-99.0,0.8,65.0,1022.2
5350,13.3,12.0,645.3,8,0.0,3.7,64.0,1022.7
5351,11.9,18.4,-99.0,5,0.0,3.3,77.0,1033.4
5352,19.4,11.0,570.5,9,0.0,5.4,62.0,1023.1
5353,6.8,13.4,782.8,9,0.0,1.9,57.0,1023.4
5354,20.2,12.1,658.1,8,0.0,5.6,72.0,1023.2
5355,29.9,8.5,-99.0,8,0.0,8.3,63.0,1022.3
5356,32.8,16.0,941.7,9,0.0,9.1,44.0,-99.0
5357,20.5,12.6,-99.0,8,0.0,5.7,47.0,-99.0
5358,6.5,17.1,-99.0,2,0.0,1.8,78.0,-99.0
5359,7.6,14.0,-99.0,9,0.0,2.1,100.0,-99.0
5360,27.7,13.6,897.5,9,0.0,7.7,47.0,1021.2
5361,-99.0,11.4,-99.0,0,0.0,-99.0,68.0,-99.0
5362,18.4,19.4,308.2,2,0.0,5.1,63.0,-99.0
5363,35.6,8.1,725.0,8,0.0,9.9,58.0,-99.0
5364,9.7,16.9,-99.0,1,0.0,2.7,83.0,1028.0
5365,-99.0,16.2,720.2,0,0.0,-99.0,77.0,-99.0
5366,-99.0,17.7,368.3,0,0.0,-99.0,69.0,-99.0
5367,-99.0,6.1,523.3,0,0.0,-99.0,100.0,-99.0
5368,23.4,10.3,1498.5,4,0.0,6.5,78.0,-99.0
5369,28.4,5.7,-99.0,2,0.0,7.9,98.0,-99.0
5370,-99.0,5.8,-99.0,0,0.0,-99.0,69.0,-99.0
5371,-99.0,13.4,1285.0,0,0.0,-99.0,28.0,-99.0
5372,2.9,16.6,-99.0,6,0.0,0.8,74.0,-99.0
5373,6.5,19.3,-99.0,7,0.0,1.8,65.0,-99.0
5374,33.8,18.1,-99.0,1,0.0,9.4,66.0,-99.0
5375,-99.0,11.6,-99.0,0,0.0,-99.0,50.0,-99.0
5376,40.7,10.4,-99.0,2,0.0,11.3,100.0,-99.0
5377,7.2,12.6,544.3,5,0.1,2.0,100.0,-99.0
5378,-99.0,17.9,615.0,0,0.0,-99.0,52.0,-99.0
5379,8.6,22.5,-99.0,6,0.0,2.4,42.0,1025.2
5380,13.3,13.7,-99.0,3,0.0,3.7,73.0,-99.0
5381,19.4,18.4,-99.0,6,0.0,5.4,64.0,1025.0
5382,15.8,10.5,859.5,8,0.0,4.4,45.0,1018.7
5383,24.5,14.0,-99.0,9,0.0,6.8,52.0,-99.0
5384,5.8,19.3,685.2,2,0.0,1.6,73.0,-99.0
5385,6.1,12.2,468.3,8,-99.0,1.7,59.0,1023.8
5386,6.5,20.8,-99.0,6,0.0,1.8,57.0,1026.1
5387,45.7,12.9,843.8,9,0.0,12.7,55.0,1020.5
5388,23.0,14.6,1062.5,9,0.0,6.4,50.0,-99.0
5389,8.3,13.2,633.1,5,0.1,2.3,99.0,-99.0
5390,18.0,12.5,-99.0,8,0.0,5.0,53.0,-99.0
5391,-99.0,-99.0,0.0,0,-99.0,-99.0,56.0,-99.0
5392,4.7,12.2,-99.0,6,0.0,1.3,72.0,1023.1
5393,12.2,13.9,419.7,5,0.3,3.4,99.0,-99.0
5394,13.7,5.0,223.2,8,0.0,3.8,83.0,1021.4
5395,13.0,3.9,237.9,9,0.0,3.6,88.0,-99.0
5396,18.0,6.7,-99.0,8,0.0,5.0,71.0,-99.0
5397,40.3,12.2,992.6,8,0.0,11.2,63.0,-99.0
5398,11.2,12.5,522.2,8,-99.0,3.1,65.0,-99.0
5399,19.1,10.5,506.6,9,-99.0,5.3,52.0,1021.7
5400,3.2,8.6,-99.0,2,-99.0,0.9,62.0,-99.0
5401,10.8,12.9,709.1,8,0.0,3.0,59.0,-99.0
5402,-99.0,-99.0,-99.0,0,0.0,-99.0,-99.0,-99.0
5403,9.7,12.6,408.4,0,0.0,2.7,47.0,-99.0
5404,4.7,18.2,750.2,6,0.0,1.3,74.0,-99.0
5405,11.2,10.2,-99.0,1,0.0,3.1,45.0,-99.0
5406,6.8,17.6,932.5,2,0.0,1.9,81.0,-99.0
5407,4.0,11.4,-99.0,7,0.0,1.1,59.0,-99.0
5408,18.7,7.6,226.9,9,0.0,5.2,60.0,-99.0
5409,9.7,9.2,-99.0,9,0.0,2.7,56.0,1020.9
5410,5.0,11.8,192.6,8,-99.0,1.4,66.0,-99.0
5411,10.4,10.1,640.5,8,0.0,2.9,53.0,1020.3
5412,9.7,14.1,-99.0,8,0.0,2.7,41.0,-99.0
5413,9.0,7.2,373.9,9,0.0,2.5,57.0,-99.0
5414,10.4,8.4,578.0,8,0.0,2.9,56.0,-99.0
5415,16.6,7.8,765.1,8,0.0,4.6,56.0,-99.0
5416,0.7,11.5,346.4,8,0.0,0.2,62.0,-99.0
5417,-99.0,12.6,307.9,5,0.3,-99.0,99.0,-99.0
5418,18.4,9.0,675.5,8,0.0,5.1,56.0,-99.0
5419,25.9,12.8,963.4,9,0.0,7.2,62.0,1022.1
5420,27.7,6.0,645.1,8,0.0,7.7,60.0,-99.0
5421,12.2,10.9,562.0,8,0.0,3.4,52.0,-99.0
5422,-99.0,6.2,-99.0,0,0.0,-99.0,91.0,-99.0
5423,11.9,11.5,762.3,9,0.0,3.3,43.0,-99.0
5424,6.8,17.8,1431.2,6,0.0,1.9,82.0,-99.0
5425,6.1,12.8,5.6,8,0.0,1.7,68.0,-99.0
5426,10.4,11.2,-99.0,2,0.0,2.9,35.0,-99.0
5427,26.6,12.6,745.1,9,0.0,7.4,72.0,1023.0
5428,36.7,-99.0,-99.0,9,0.0,10.2,-99.0,1022.1
5429,15.8,12.8,861.6,0,0.0,4.4,71.0,-99.0
5430,6.8,12.4,130.0,8,0.0,1.9,-99.0,-99.0
5431,10.8,12.8,761.8,8,0.0,3.0,64.0,-99.0
5432,12.2,13.1,770.8,9,0.0,3.4,59.0,-99.0
5433,10.1,14.4,884.9,9,0.0,2.8,50.0,-99.0
5434,15.1,10.2,640.6,9,0.0,4.2,-99.0,-99.0
5435,14.0,12.7,943.3,1,0.0,3.9,60.0,1022.8
5436,12.2,13.4,240.2,9,0.0,3.4,55.0,-99.0
5437,15.1,13.2,795.7,9,0.0,4.2,60.0,-99.0
5438,10.1,17.2,1357.1,5,0.0,2.8,79.0,-99.0
5439,15.1,-99.0,863.9,1,0.0,4.2,-99.0,-99.0
5440,18.7,13.9,876.7,8,0.0,5.2,52.0,1021.3
5441,20.9,12.6,867.3,9,0.0,5.8,68.0,-99.0
5442,11.5,18.5,347.8,5,0.0,3.2,71.0,1033.0
5443,9.0,18.6,597.2,6,0.0,2.5,71.0,1033.4
5444,7.2,17.9,-99.0,3,0.0,2.0,91.0,1033.5
5445,5.0,17.0,-99.0,4,0.7,1.4,88.0,1034.3
5446,4.0,17.0,493.2,5,0.1,1.1,93.0,1034.5
5447,11.5,18.4,1664.8,4,0.0,3.2,83.0,-99.0
